,datetime,link,lanes,limit,length,bump,camera,CONV,KINDER,TRAVEL,SCHOOL,BROKER,label
22750,2020-12-01 18:00,1030012001,2,2,2636.2965,0,0,1,0,1,1,1,1
22754,2020-12-01 18:10,1000048100,1,1,1703.2512,0,0,1,1,1,1,1,1
22754,2020-12-01 18:10,1000048100,1,1,1703.2512,0,0,1,1,1,1,1,1
22756,2020-12-01 18:15,1220005401,4,3,1515.2178,1,0,1,0,1,1,1,1
22756,2020-12-01 18:15,1220005401,4,3,1515.2178,1,0,1,0,1,1,1,1
22758,2020-12-01 18:40,1070043600,2,5,149.3906,0,0,0,0,0,0,0,1
22758,2020-12-01 18:40,1070043600,2,5,149.3906,0,0,0,0,0,0,0,1
22760,2020-12-01 19:40,1070055800,1,4,799.9729,0,0,1,1,1,0,1,1
22760,2020-12-01 19:40,1070055800,1,4,799.9729,0,0,1,1,1,0,1,1
22762,2020-12-01 21:35,1070047400,2,2,487.7321,1,0,1,1,0,0,0,1
22762,2020-12-01 21:35,1070047400,2,2,487.7321,1,0,1,1,0,0,0,1
22764,2020-12-02 7:05,1150064200,2,0,304.197,1,0,1,0,1,0,1,1
22764,2020-12-02 7:05,1150064200,2,0,304.197,1,0,1,0,1,0,1,1
22766,2020-12-02 7:20,1080008200,0,1,489.2332,0,1,1,0,0,0,1,1
22766,2020-12-02 7:20,1080008200,0,1,489.2332,0,1,1,0,0,0,1,1
22768,2020-12-02 8:05,1210016001,3,1,92.4761,0,0,0,0,0,0,0,1
22768,2020-12-02 8:05,1210016001,3,1,92.4761,0,0,0,0,0,0,0,1
22770,2020-12-02 8:30,1020000403,3,1,551.1068,0,0,0,0,1,0,0,1
22770,2020-12-02 8:30,1020000403,3,1,551.1068,0,0,0,0,1,0,0,1
22772,2020-12-02 9:00,1220004600,2,1,231.1946,1,0,0,0,0,0,0,1
22772,2020-12-02 9:00,1220004600,2,1,231.1946,1,0,0,0,0,0,0,1
22774,2020-12-02 9:15,1230019004,1,5,332.1617,0,0,1,1,1,0,1,1
22775,2020-12-02 9:20,1080002802,1,1,418.1434,0,0,1,0,1,0,1,1
22775,2020-12-02 9:20,1080002802,1,1,418.1434,0,0,1,0,1,0,1,1
22777,2020-12-02 9:25,1170003004,4,5,515.1495,1,0,0,0,1,0,1,1
22777,2020-12-02 9:25,1170003004,4,5,515.1495,1,0,0,0,1,0,1,1
22781,2020-12-02 9:55,1150062500,2,5,149.6663,1,0,0,0,0,0,0,1
22781,2020-12-02 9:55,1150062500,2,5,149.6663,1,0,0,0,0,0,0,1
22783,2020-12-02 10:10,1030040300,2,0,544.9477,0,0,1,0,1,0,0,1
22783,2020-12-02 10:10,1030040300,2,0,544.9477,0,0,1,0,1,0,0,1
22787,2020-12-02 11:05,1130020000,1,1,683.6445,0,0,1,1,1,1,1,1
22787,2020-12-02 11:05,1130020000,1,1,683.6445,0,0,1,1,1,1,1,1
22789,2020-12-02 11:35,1090012502,0,5,718.5361,0,0,1,1,1,0,1,1
22789,2020-12-02 11:35,1090012502,0,5,718.5361,0,0,1,1,1,0,1,1
22791,2020-12-02 11:45,1220005502,4,3,1105.0709,0,0,0,0,1,1,1,1
22791,2020-12-02 11:45,1220005502,4,3,1105.0709,0,0,0,0,1,1,1,1
22793,2020-12-02 12:35,1010038700,2,1,70.974,0,0,0,0,0,0,0,1
22793,2020-12-02 12:35,1010038700,2,1,70.974,0,0,0,0,0,0,0,1
22795,2020-12-02 13:10,1110011400,1,1,479.4477,1,0,1,1,1,0,1,1
22795,2020-12-02 13:10,1110011400,1,1,479.4477,1,0,1,1,1,0,1,1
22797,2020-12-02 13:20,1120004402,3,1,152.3047,0,0,0,0,0,0,0,1
22797,2020-12-02 13:20,1120004402,3,1,152.3047,0,0,0,0,0,0,0,1
22801,2020-12-02 13:50,1050036700,2,5,66.7914,0,0,0,0,0,0,0,1
22801,2020-12-02 13:50,1050036700,2,5,66.7914,0,0,0,0,0,0,0,1
22803,2020-12-02 14:35,1150009302,2,0,230.1762,1,0,1,1,0,0,1,1
22803,2020-12-02 14:35,1150009302,2,0,230.1762,1,0,1,1,0,0,1,1
22805,2020-12-02 14:50,1020013401,1,1,252.889,0,0,1,1,1,0,1,1
22805,2020-12-02 14:50,1020013401,1,1,252.889,0,0,1,1,1,0,1,1
22807,2020-12-02 14:55,1180117600,1,5,170.1568,0,0,0,0,0,0,0,1
22807,2020-12-02 14:55,1180117600,1,5,170.1568,0,0,0,0,0,0,0,1
22809,2020-12-02 15:20,1220001803,1,3,1227.73,0,0,1,1,1,0,1,1
22809,2020-12-02 15:20,1220001803,1,3,1227.73,0,0,1,1,1,0,1,1
22811,2020-12-02 15:30,1220028302,1,1,118.2508,0,0,0,0,0,0,0,1
22811,2020-12-02 15:30,1220028302,1,1,118.2508,0,0,0,0,0,0,0,1
22813,2020-12-02 15:40,1020032100,2,2,388.5336,1,0,0,0,0,0,0,1
22813,2020-12-02 15:40,1020032100,2,2,388.5336,1,0,0,0,0,0,0,1
22813,2020-12-02 15:40,1020032100,2,2,388.5336,1,0,0,0,0,0,0,1
22813,2020-12-02 15:40,1020032100,2,2,388.5336,1,0,0,0,0,0,0,1
22817,2020-12-02 16:05,1080002301,0,1,596.9938,0,1,1,1,1,0,1,1
22817,2020-12-02 16:05,1080002301,0,1,596.9938,0,1,1,1,1,0,1,1
22819,2020-12-02 16:10,1060028600,0,1,398.667,0,0,0,0,0,0,0,1
22819,2020-12-02 16:10,1060028600,0,1,398.667,0,0,0,0,0,0,0,1
22821,2020-12-02 16:50,1220004201,6,1,446.2384,1,1,1,1,1,0,1,1
22821,2020-12-02 16:50,1220004201,6,1,446.2384,1,1,1,1,1,0,1,1
22821,2020-12-02 16:50,1220004201,6,1,446.2384,1,1,1,1,1,0,1,1
22821,2020-12-02 16:50,1220004201,6,1,446.2384,1,1,1,1,1,0,1,1
22825,2020-12-02 16:55,1040002102,1,3,522.7707,0,0,1,0,0,0,1,1
22825,2020-12-02 16:55,1040002102,1,3,522.7707,0,0,1,0,0,0,1,1
22827,2020-12-02 17:30,1140024202,1,1,173.802,0,0,0,0,1,0,0,1
22827,2020-12-02 17:30,1140024202,1,1,173.802,0,0,0,0,1,0,0,1
22829,2020-12-02 17:50,1240001003,0,1,52.5294,0,0,0,0,0,0,0,1
22829,2020-12-02 17:50,1240001003,0,1,52.5294,0,0,0,0,0,0,0,1
22831,2020-12-02 18:50,1210003000,4,3,2040.353,0,1,1,1,1,1,1,1
22831,2020-12-02 18:50,1210003000,4,3,2040.353,0,1,1,1,1,1,1,1
22833,2020-12-02 18:55,1230004000,3,3,801.1487,0,0,0,0,0,0,0,1
22833,2020-12-02 18:55,1230004000,3,3,801.1487,0,0,0,0,0,0,0,1
22835,2020-12-02 19:25,1220097400,2,0,623.3309,1,1,1,1,1,0,1,1
22835,2020-12-02 19:25,1220097400,2,0,623.3309,1,1,1,1,1,0,1,1
22837,2020-12-02 19:30,1050059900,1,4,2136.3696,0,0,1,1,1,1,1,1
22837,2020-12-02 19:30,1050059900,1,4,2136.3696,0,0,1,1,1,1,1,1
22839,2020-12-02 20:00,1180003700,3,1,497.1053,0,0,0,0,1,0,0,1
22839,2020-12-02 20:00,1180003700,3,1,497.1053,0,0,0,0,1,0,0,1
22841,2020-12-02 20:30,1180036200,0,1,161.3248,0,0,1,0,1,0,0,1
22841,2020-12-02 20:30,1180036200,0,1,161.3248,0,0,1,0,1,0,0,1
22843,2020-12-02 20:40,1220005401,4,3,1515.2178,1,0,1,0,1,1,1,1
22843,2020-12-02 20:40,1220005401,4,3,1515.2178,1,0,1,0,1,1,1,1
22843,2020-12-02 20:40,1220005401,4,3,1515.2178,1,0,1,0,1,1,1,1
22843,2020-12-02 20:40,1220005401,4,3,1515.2178,1,0,1,0,1,1,1,1
22843,2020-12-02 20:40,1220005401,4,3,1515.2178,1,0,1,0,1,1,1,1
22843,2020-12-02 20:40,1220005401,4,3,1515.2178,1,0,1,0,1,1,1,1
22849,2020-12-02 21:40,1130004800,1,3,904.3877,0,0,1,1,1,0,1,1
22849,2020-12-02 21:40,1130004800,1,3,904.3877,0,0,1,1,1,0,1,1
22851,2020-12-03 7:50,1030022700,3,1,373.9471,0,0,0,0,0,0,0,1
22851,2020-12-03 7:50,1030022700,3,1,373.9471,0,0,0,0,0,0,0,1
22853,2020-12-03 8:05,1180026801,1,1,113.6372,0,0,1,0,1,0,1,1
22853,2020-12-03 8:05,1180026801,1,1,113.6372,0,0,1,0,1,0,1,1
22855,2020-12-03 8:10,1070015803,0,1,214.3875,0,0,1,1,0,0,1,1
22855,2020-12-03 8:10,1070015803,0,1,214.3875,0,0,1,1,0,0,1,1
22857,2020-12-03 8:20,1230247500,0,1,1206.1879,0,0,1,1,1,0,1,1
22857,2020-12-03 8:20,1230247500,0,1,1206.1879,0,0,1,1,1,0,1,1
22859,2020-12-03 8:45,1150002303,3,3,900.1039,0,0,1,1,1,0,1,1
22859,2020-12-03 8:45,1150002303,3,3,900.1039,0,0,1,1,1,0,1,1
22861,2020-12-03 9:45,1180133101,4,3,696.4461636,0,0,1,0,1,0,1,1
22861,2020-12-03 9:45,1180133101,4,3,696.4461636,0,0,1,0,1,0,1,1
22865,2020-12-03 9:55,1150063800,2,5,161.6019,0,0,1,0,0,0,1,1
22865,2020-12-03 9:55,1150063800,2,5,161.6019,0,0,1,0,0,0,1,1
22867,2020-12-03 10:25,1020000702,3,3,336.7436,0,0,0,0,0,0,0,1
22867,2020-12-03 10:25,1020000702,3,3,336.7436,0,0,0,0,0,0,0,1
22869,2020-12-03 11:15,1130017600,1,1,523.3164,0,0,1,1,1,0,1,1
22869,2020-12-03 11:15,1130017600,1,1,523.3164,0,0,1,1,1,0,1,1
22871,2020-12-03 11:20,1050000304,1,3,366.5073,0,0,0,1,0,0,1,1
22871,2020-12-03 11:20,1050000304,1,3,366.5073,0,0,0,1,0,0,1,1
22873,2020-12-03 11:55,1220341700,1,3,677.3057,1,0,1,1,1,0,1,1
22874,2020-12-03 12:35,1130000901,3,3,1314.052,0,0,0,0,0,0,0,1
22875,2020-12-03 12:45,1080012503,1,1,626.398,0,0,1,1,1,0,1,1
22876,2020-12-03 13:15,1130000302,3,3,460.9674,0,0,0,0,0,0,0,1
22877,2020-12-03 13:25,1200001503,3,1,386.089,1,0,1,1,0,0,0,1
22878,2020-12-03 13:30,1170007902,0,1,145.9429,0,0,1,0,0,0,1,1
22880,2020-12-03 13:35,1190007404,0,1,450.4233,0,0,0,0,0,0,0,1
22881,2020-12-03 13:40,1160014401,2,0,149.8098,0,0,1,1,1,0,1,1
22882,2020-12-03 13:50,1220342500,3,3,472.5528,0,0,1,0,1,0,1,1
22883,2020-12-03 14:40,1220342800,3,3,322.1016,0,0,1,0,1,0,0,1
22884,2020-12-03 14:45,1210034500,2,1,704.4596,0,0,0,0,0,0,0,1
22885,2020-12-03 15:30,1080011500,0,0,871.5239,0,1,1,1,1,0,1,1
22886,2020-12-03 15:40,1210034500,2,1,704.4596,0,0,0,0,0,0,0,1
22887,2020-12-03 15:50,1000008602,2,0,199.9931,0,0,1,0,1,0,1,1
22888,2020-12-03 16:15,1220343000,3,3,654.8922,0,0,0,0,1,0,0,1
22889,2020-12-03 16:30,1180112400,3,1,334.105,0,0,1,0,1,0,1,1
22889,2020-12-03 16:30,1180112400,3,1,334.105,0,0,1,0,1,0,1,1
22891,2020-12-03 16:50,1210005001,3,3,543.487,0,0,1,1,1,0,0,1
22891,2020-12-03 16:50,1210005001,3,3,543.487,0,0,1,1,1,0,0,1
22893,2020-12-03 16:55,1110040300,2,0,187.4911,0,0,0,0,0,0,0,1
22893,2020-12-03 16:55,1110040300,2,0,187.4911,0,0,0,0,0,0,0,1
22895,2020-12-03 18:10,1220021502,3,5,76.3692,0,0,1,0,0,0,0,1
22895,2020-12-03 18:10,1220021502,3,5,76.3692,0,0,1,0,0,0,0,1
22895,2020-12-03 18:10,1220021502,3,5,76.3692,0,0,1,0,0,0,0,1
22895,2020-12-03 18:10,1220021502,3,5,76.3692,0,0,1,0,0,0,0,1
22895,2020-12-03 18:10,1220021502,3,5,76.3692,0,0,1,0,0,0,0,1
22895,2020-12-03 18:10,1220021502,3,5,76.3692,0,0,1,0,0,0,0,1
22901,2020-12-03 18:15,1130006501,1,3,881.4027,0,0,1,1,0,1,1,1
22901,2020-12-03 18:15,1130006501,1,3,881.4027,0,0,1,1,0,1,1,1
22901,2020-12-03 18:15,1130006501,1,3,881.4027,0,0,1,1,0,1,1,1
22904,2020-12-03 18:40,1060005602,0,4,624.6062,0,0,1,0,0,0,0,1
22904,2020-12-03 18:40,1060005602,0,4,624.6062,0,0,1,0,0,0,0,1
22906,2020-12-03 19:00,1110042000,1,0,169.9867,0,0,1,0,0,0,0,1
22906,2020-12-03 19:00,1110042000,1,0,169.9867,0,0,1,0,0,0,0,1
22908,2020-12-03 19:15,1220041200,0,3,681.3282,0,0,0,0,0,0,0,1
22908,2020-12-03 19:15,1220041200,0,3,681.3282,0,0,0,0,0,0,0,1
22910,2020-12-03 19:30,1220011501,3,5,84.7701,0,0,0,0,1,0,1,1
22910,2020-12-03 19:30,1220011501,3,5,84.7701,0,0,0,0,1,0,1,1
22910,2020-12-03 19:30,1220011501,3,5,84.7701,0,0,0,0,1,0,1,1
22910,2020-12-03 19:30,1220011501,3,5,84.7701,0,0,0,0,1,0,1,1
22914,2020-12-03 21:25,1220024102,3,1,165.7793,0,0,0,0,1,0,1,1
22914,2020-12-03 21:25,1220024102,3,1,165.7793,0,0,0,0,1,0,1,1
22916,2020-12-03 21:30,1210014201,3,1,418.3152,0,0,1,0,1,0,0,1
22916,2020-12-03 21:30,1210014201,3,1,418.3152,0,0,1,0,1,0,0,1
22920,2020-12-04 8:00,1030021700,2,2,431.5559,0,0,1,1,1,0,1,1
22920,2020-12-04 8:00,1030021700,2,2,431.5559,0,0,1,1,1,0,1,1
22922,2020-12-04 8:20,1010007001,1,1,244.4648,0,0,1,0,1,0,1,1
22922,2020-12-04 8:20,1010007001,1,1,244.4648,0,0,1,0,1,0,1,1
22924,2020-12-04 8:35,1130001902,3,3,300.2874,0,0,0,0,0,0,0,1
22924,2020-12-04 8:35,1130001902,3,3,300.2874,0,0,0,0,0,0,0,1
22924,2020-12-04 8:35,1130001902,3,3,300.2874,0,0,0,0,0,0,0,1
22924,2020-12-04 8:35,1130001902,3,3,300.2874,0,0,0,0,0,0,0,1
22928,2020-12-04 8:50,1120031000,2,5,542.8842,0,0,1,1,1,0,1,1
22928,2020-12-04 8:50,1120031000,2,5,542.8842,0,0,1,1,1,0,1,1
22930,2020-12-04 9:10,1010016101,1,1,57.6603,0,1,0,0,1,0,0,1
22931,2020-12-04 9:20,1070060800,1,1,342.9879,0,0,1,0,1,0,1,1
22931,2020-12-04 9:20,1070060800,1,1,342.9879,0,0,1,0,1,0,1,1
22933,2020-12-04 9:30,1120004402,3,1,152.3047,0,0,0,0,0,0,0,1
22933,2020-12-04 9:30,1120004402,3,1,152.3047,0,0,0,0,0,0,0,1
22935,2020-12-04 9:50,1060047600,2,0,366.8568,0,0,1,0,0,0,0,1
22936,2020-12-04 9:55,1110001603,1,1,386.1019,1,1,1,1,1,0,1,1
22936,2020-12-04 9:55,1110001603,1,1,386.1019,1,1,1,1,1,0,1,1
22936,2020-12-04 9:55,1110001603,1,1,386.1019,1,1,1,1,1,0,1,1
22936,2020-12-04 9:55,1110001603,1,1,386.1019,1,1,1,1,1,0,1,1
22940,2020-12-04 10:05,1150018600,1,1,281.888,1,0,1,0,1,0,1,1
22940,2020-12-04 10:05,1150018600,1,1,281.888,1,0,1,0,1,0,1,1
22942,2020-12-04 10:10,1230059000,2,0,348.597,1,0,1,1,1,0,1,1
22942,2020-12-04 10:10,1230059000,2,0,348.597,1,0,1,1,1,0,1,1
22944,2020-12-04 10:25,1030065900,2,0,676.8745,0,0,1,1,1,0,1,1
22944,2020-12-04 10:25,1030065900,2,0,676.8745,0,0,1,1,1,0,1,1
22946,2020-12-04 10:30,1150004502,3,3,2107.4362,1,0,0,1,1,0,0,1
22946,2020-12-04 10:30,1150004502,3,3,2107.4362,1,0,0,1,1,0,0,1
22948,2020-12-04 10:35,1070010305,3,1,209.8303,0,0,1,0,1,0,1,1
22948,2020-12-04 10:35,1070010305,3,1,209.8303,0,0,1,0,1,0,1,1
22950,2020-12-04 10:40,1160002401,1,1,549.9463,0,0,0,1,1,0,1,1
22950,2020-12-04 10:40,1160002401,1,1,549.9463,0,0,0,1,1,0,1,1
22952,2020-12-04 10:55,1190000200,4,3,2980.6295,0,0,1,1,1,1,1,1
22952,2020-12-04 10:55,1190000200,4,3,2980.6295,0,0,1,1,1,1,1,1
22954,2020-12-04 11:10,1210025102,3,1,149.8099,0,0,0,0,0,0,0,1
22954,2020-12-04 11:10,1210025102,3,1,149.8099,0,0,0,0,0,0,0,1
22958,2020-12-04 11:25,1210007802,0,3,788.3966,1,0,0,1,0,0,0,1
22958,2020-12-04 11:25,1210007802,0,3,788.3966,1,0,0,1,0,0,0,1
22960,2020-12-04 11:45,1120001003,3,1,193.6361,0,0,1,0,1,0,1,1
22960,2020-12-04 11:45,1120001003,3,1,193.6361,0,0,1,0,1,0,1,1
22960,2020-12-04 11:45,1120001003,3,1,193.6361,0,0,1,0,1,0,1,1
22960,2020-12-04 11:45,1120001003,3,1,193.6361,0,0,1,0,1,0,1,1
22964,2020-12-04 12:00,1220025103,3,1,596.7188,0,0,1,0,1,0,1,1
22964,2020-12-04 12:00,1220025103,3,1,596.7188,0,0,1,0,1,0,1,1
22966,2020-12-04 12:40,1210065300,0,2,90.1826,0,0,0,0,0,0,0,1
22966,2020-12-04 12:40,1210065300,0,2,90.1826,0,0,0,0,0,0,0,1
22968,2020-12-04 12:45,1220342300,3,3,594.346,1,0,1,0,1,1,1,1
22968,2020-12-04 12:45,1220342300,3,3,594.346,1,0,1,0,1,1,1,1
22970,2020-12-04 12:50,1070021503,1,1,177.0047,0,0,1,0,0,1,0,1
22970,2020-12-04 12:50,1070021503,1,1,177.0047,0,0,1,0,0,1,0,1
22972,2020-12-04 12:55,1220001803,1,3,1227.73,0,0,1,1,1,0,1,1
22972,2020-12-04 12:55,1220001803,1,3,1227.73,0,0,1,1,1,0,1,1
22974,2020-12-04 13:00,1220026603,1,5,171.9722,0,0,1,0,1,0,1,1
22974,2020-12-04 13:00,1220026603,1,5,171.9722,0,0,1,0,1,0,1,1
22976,2020-12-04 13:05,1020013001,1,1,446.8734,1,0,1,1,1,1,1,1
22976,2020-12-04 13:05,1020013001,1,1,446.8734,1,0,1,1,1,1,1,1
22976,2020-12-04 13:05,1020013001,1,1,446.8734,1,0,1,1,1,1,1,1
22976,2020-12-04 13:05,1020013001,1,1,446.8734,1,0,1,1,1,1,1,1
22980,2020-12-04 17:45,1230022604,3,1,92.9727,0,0,0,0,1,0,1,1
22980,2020-12-04 17:45,1230022604,3,1,92.9727,0,0,0,0,1,0,1,1
22982,2020-12-04 17:55,1190000101,3,3,2893.6718,0,0,1,1,1,1,1,1
22982,2020-12-04 17:55,1190000101,3,3,2893.6718,0,0,1,1,1,1,1,1
22984,2020-12-04 19:00,1130044100,2,0,158.043,0,0,0,0,1,0,1,1
22984,2020-12-04 19:00,1130044100,2,0,158.043,0,0,0,0,1,0,1,1
22986,2020-12-04 20:40,1180004101,3,3,383.7603,0,0,0,0,1,0,0,1
22986,2020-12-04 20:40,1180004101,3,3,383.7603,0,0,0,0,1,0,0,1
22990,2020-12-05 8:50,1140020900,3,1,160.6762,0,0,0,0,0,0,1,1
22990,2020-12-05 8:50,1140020900,3,1,160.6762,0,0,0,0,0,0,1,1
22990,2020-12-05 8:50,1140020900,3,1,160.6762,0,0,0,0,0,0,1,1
22990,2020-12-05 8:50,1140020900,3,1,160.6762,0,0,0,0,0,0,1,1
22994,2020-12-05 9:00,1220002100,2,2,781.2908,0,0,0,0,1,0,0,1
22994,2020-12-05 9:00,1220002100,2,2,781.2908,0,0,0,0,1,0,0,1
22994,2020-12-05 9:00,1220002100,2,2,781.2908,0,0,0,0,1,0,0,1
22994,2020-12-05 9:00,1220002100,2,2,781.2908,0,0,0,0,1,0,0,1
22998,2020-12-05 9:10,1050010900,2,2,408.2655,0,0,1,0,1,0,1,1
22998,2020-12-05 9:10,1050010900,2,2,408.2655,0,0,1,0,1,0,1,1
22998,2020-12-05 9:10,1050010900,2,2,408.2655,0,0,1,0,1,0,1,1
22998,2020-12-05 9:10,1050010900,2,2,408.2655,0,0,1,0,1,0,1,1
23002,2020-12-05 9:15,1050013102,0,0,336.3786,0,0,1,0,1,0,1,1
23002,2020-12-05 9:15,1050013102,0,0,336.3786,0,0,1,0,1,0,1,1
23002,2020-12-05 9:15,1050013102,0,0,336.3786,0,0,1,0,1,0,1,1
23002,2020-12-05 9:15,1050013102,0,0,336.3786,0,0,1,0,1,0,1,1
23002,2020-12-05 9:15,1050013102,0,0,336.3786,0,0,1,0,1,0,1,1
23002,2020-12-05 9:15,1050013102,0,0,336.3786,0,0,1,0,1,0,1,1
23002,2020-12-05 9:15,1050013102,0,0,336.3786,0,0,1,0,1,0,1,1
23002,2020-12-05 9:15,1050013102,0,0,336.3786,0,0,1,0,1,0,1,1
23010,2020-12-05 9:55,1180090400,0,1,570.548,0,0,1,1,1,0,1,1
23010,2020-12-05 9:55,1180090400,0,1,570.548,0,0,1,1,1,0,1,1
23010,2020-12-05 9:55,1180090400,0,1,570.548,0,0,1,1,1,0,1,1
23010,2020-12-05 9:55,1180090400,0,1,570.548,0,0,1,1,1,0,1,1
23016,2020-12-05 11:20,1070009100,2,2,909.4429,1,0,1,1,1,1,1,1
23016,2020-12-05 11:20,1070009100,2,2,909.4429,1,0,1,1,1,1,1,1
23018,2020-12-05 11:30,1030001902,3,3,1118.7726,0,0,1,1,1,1,1,1
23018,2020-12-05 11:30,1030001902,3,3,1118.7726,0,0,1,1,1,1,1,1
23020,2020-12-05 11:50,1020001203,3,3,103.0509,0,0,0,0,0,0,0,1
23020,2020-12-05 11:50,1020001203,3,3,103.0509,0,0,0,0,0,0,0,1
23022,2020-12-05 11:55,1120001300,1,4,2346.8622,0,0,1,1,1,1,1,1
23022,2020-12-05 11:55,1120001300,1,4,2346.8622,0,0,1,1,1,1,1,1
23027,2020-12-05 13:40,1100000603,1,3,386.3262,0,0,1,1,0,1,0,1
23027,2020-12-05 13:40,1100000603,1,3,386.3262,0,0,1,1,0,1,0,1
23029,2020-12-05 13:45,1040002102,1,3,522.7707,0,0,1,0,0,0,1,1
23029,2020-12-05 13:45,1040002102,1,3,522.7707,0,0,1,0,0,0,1,1
23031,2020-12-05 13:55,1210179401,0,5,930.9619118,0,0,1,1,1,0,1,1
23031,2020-12-05 13:55,1210179401,0,5,930.9619118,0,0,1,1,1,0,1,1
23035,2020-12-05 14:00,1210007903,0,3,549.3734,0,0,0,0,0,0,0,1
23035,2020-12-05 14:00,1210007903,0,3,549.3734,0,0,0,0,0,0,0,1
23037,2020-12-05 14:10,1130003503,1,5,89.6266,0,0,0,0,0,0,0,1
23037,2020-12-05 14:10,1130003503,1,5,89.6266,0,0,0,0,0,0,0,1
23039,2020-12-05 14:40,1110036400,2,0,534.5655,1,1,1,0,1,0,1,1
23039,2020-12-05 14:40,1110036400,2,0,534.5655,1,1,1,0,1,0,1,1
23041,2020-12-05 14:55,1210005402,4,3,1341.4938,0,0,1,1,1,1,1,1
23041,2020-12-05 14:55,1210005402,4,3,1341.4938,0,0,1,1,1,1,1,1
23043,2020-12-05 15:00,1130062900,2,0,122.2335,0,0,0,0,1,0,0,1
23043,2020-12-05 15:00,1130062900,2,0,122.2335,0,0,0,0,1,0,0,1
23045,2020-12-05 15:05,1170000802,1,1,277.826,1,0,0,0,0,0,0,1
23045,2020-12-05 15:05,1170000802,1,1,277.826,1,0,0,0,0,0,0,1
23047,2020-12-05 15:45,1110013702,1,1,430.3704,1,0,1,1,1,0,1,1
23047,2020-12-05 15:45,1110013702,1,1,430.3704,1,0,1,1,1,0,1,1
23047,2020-12-05 15:45,1110013702,1,1,430.3704,1,0,1,1,1,0,1,1
23047,2020-12-05 15:45,1110013702,1,1,430.3704,1,0,1,1,1,0,1,1
23051,2020-12-05 15:50,1120001300,1,4,2346.8622,0,0,1,1,1,1,1,1
23051,2020-12-05 15:50,1120001300,1,4,2346.8622,0,0,1,1,1,1,1,1
23051,2020-12-05 15:50,1120001300,1,4,2346.8622,0,0,1,1,1,1,1,1
23051,2020-12-05 15:50,1120001300,1,4,2346.8622,0,0,1,1,1,1,1,1
23055,2020-12-05 16:05,1180100000,0,1,296.8888,1,0,1,1,0,0,0,1
23055,2020-12-05 16:05,1180100000,0,1,296.8888,1,0,1,1,0,0,0,1
23057,2020-12-05 16:10,1020038600,0,1,456.9894,1,0,1,1,1,0,1,1
23057,2020-12-05 16:10,1020038600,0,1,456.9894,1,0,1,1,1,0,1,1
23057,2020-12-05 16:10,1020038600,0,1,456.9894,1,0,1,1,1,0,1,1
23057,2020-12-05 16:10,1020038600,0,1,456.9894,1,0,1,1,1,0,1,1
23061,2020-12-05 16:15,1070057600,2,2,546.2918,1,0,1,1,1,1,1,1
23062,2020-12-05 16:20,1070016602,1,1,255.6721,0,0,1,0,1,0,1,1
23062,2020-12-05 16:20,1070016602,1,1,255.6721,0,0,1,0,1,0,1,1
23064,2020-12-05 16:25,1130014202,3,1,240.2533,0,0,1,0,0,0,1,1
23064,2020-12-05 16:25,1130014202,3,1,240.2533,0,0,1,0,0,0,1,1
23066,2020-12-05 16:30,1210005301,4,3,1123.4752,0,1,1,1,1,0,1,1
23066,2020-12-05 16:30,1210005301,4,3,1123.4752,0,1,1,1,1,0,1,1
23068,2020-12-05 16:40,1020020301,0,1,763.3679,1,0,0,0,1,0,0,1
23068,2020-12-05 16:40,1020020301,0,1,763.3679,1,0,0,0,1,0,0,1
23072,2020-12-05 17:30,1020000101,3,3,1177.3525,1,0,1,1,1,1,1,1
23072,2020-12-05 17:30,1020000101,3,3,1177.3525,1,0,1,1,1,1,1,1
23074,2020-12-05 18:00,1150082900,0,2,732.9827,0,0,0,1,1,0,0,1
23074,2020-12-05 18:00,1150082900,0,2,732.9827,0,0,0,1,1,0,0,1
23076,2020-12-05 18:05,1180108600,0,1,187.8651,0,0,0,0,0,0,0,1
23076,2020-12-05 18:05,1180108600,0,1,187.8651,0,0,0,0,0,0,0,1
23078,2020-12-05 18:10,1210018403,3,5,383.6797,0,1,1,0,1,0,1,1
23078,2020-12-05 18:10,1210018403,3,5,383.6797,0,1,1,0,1,0,1,1
23078,2020-12-05 18:10,1210018403,3,5,383.6797,0,1,1,0,1,0,1,1
23078,2020-12-05 18:10,1210018403,3,5,383.6797,0,1,1,0,1,0,1,1
23082,2020-12-05 18:15,1030000402,4,3,969.882,0,0,1,1,1,0,1,1
23082,2020-12-05 18:15,1030000402,4,3,969.882,0,0,1,1,1,0,1,1
23084,2020-12-05 18:25,1110013901,0,1,521.3873,1,0,1,0,1,0,1,1
23084,2020-12-05 18:25,1110013901,0,1,521.3873,1,0,1,0,1,0,1,1
23086,2020-12-05 18:35,1140066000,2,5,300.4594,0,0,0,0,1,0,0,1
23086,2020-12-05 18:35,1140066000,2,5,300.4594,0,0,0,0,1,0,0,1
23088,2020-12-05 18:40,1020021101,1,1,249.3616,0,0,0,0,1,0,0,1
23088,2020-12-05 18:40,1020021101,1,1,249.3616,0,0,0,0,1,0,0,1
23088,2020-12-05 18:40,1020021101,1,1,249.3616,0,0,0,0,1,0,0,1
23088,2020-12-05 18:40,1020021101,1,1,249.3616,0,0,0,0,1,0,0,1
23094,2020-12-05 18:45,1140068100,3,5,433.895,0,0,0,0,0,0,0,1
