,datetime,link,lanes,limit,length,bump,camera,CONV,KINDER,TRAVEL,SCHOOL,BROKER,label
9286,2020-06-24 9:10,1090002000,1,1,422.2243,0,0,1,1,0,0,1,0
9288,2020-06-24 9:50,1000025901,0,3,143.0853,0,0,1,1,1,0,0,0
9290,2020-06-24 10:05,1220044801,0,2,120.9614,0,0,1,1,0,0,0,0
9292,2020-06-24 10:10,1230021304,2,1,205.9286,0,0,0,0,0,0,0,0
9292,2020-06-24 10:10,1230021304,2,1,205.9286,0,0,0,0,0,0,0,0
9294,2020-06-24 10:20,1010029300,0,1,181.4809,0,0,0,0,1,0,1,0
9296,2020-06-24 10:25,1200002000,2,1,237.9583,0,0,1,0,1,0,1,0
9296,2020-06-24 10:25,1200002000,2,1,237.9583,0,0,1,0,1,0,1,0
9299,2020-06-24 10:30,1110007302,1,1,312.6768,0,0,1,1,1,0,0,0
9299,2020-06-24 10:30,1110007302,1,1,312.6768,0,0,1,1,1,0,0,0
9301,2020-06-24 10:35,1150420500,0,3,72.8001,0,0,0,0,0,0,0,0
9303,2020-06-24 10:40,1190048400,0,0,55.3439,0,0,0,1,0,0,0,0
9303,2020-06-24 10:40,1190048400,0,0,55.3439,0,0,0,1,0,0,0,0
9307,2020-06-24 10:45,1180010502,3,1,134.6998,0,0,1,0,0,0,1,0
9307,2020-06-24 10:45,1180010502,3,1,134.6998,0,0,1,0,0,0,1,0
9307,2020-06-24 10:45,1180010502,3,1,134.6998,0,0,1,0,0,0,1,0
9307,2020-06-24 10:45,1180010502,3,1,134.6998,0,0,1,0,0,0,1,0
9313,2020-06-24 10:55,1130042500,1,1,108.4629,0,0,0,0,0,0,0,0
9315,2020-06-24 11:00,1150107400,4,2,372.5113,0,1,0,0,0,0,0,0
9315,2020-06-24 11:00,1150107400,4,2,372.5113,0,1,0,0,0,0,0,0
9315,2020-06-24 11:00,1150107400,4,2,372.5113,0,1,0,0,0,0,0,0
9319,2020-06-24 11:10,1030031500,0,3,436.4565,0,0,1,1,0,0,0,0
9321,2020-06-24 11:20,1100174101,3,1,75.76500593,0,0,0,0,0,0,0,0
9323,2020-06-24 11:25,2420270500,2,1,290.8384,0,0,0,0,0,0,0,0
9327,2020-06-24 11:40,1230426905,1,3,96.4161,0,0,1,0,1,0,0,0
9330,2020-06-24 11:45,1180086000,1,1,375.8559,1,0,0,0,1,1,0,0
9330,2020-06-24 11:45,1180086000,1,1,375.8559,1,0,0,0,1,1,0,0
9330,2020-06-24 11:45,1180086000,1,1,375.8559,1,0,0,0,1,1,0,0
9334,2020-06-24 11:55,1200006803,2,1,39.7702,0,0,0,0,0,0,0,0
9334,2020-06-24 11:55,1200006803,2,1,39.7702,0,0,0,0,0,0,0,0
9338,2020-06-24 12:45,1230004401,2,5,603.47,1,0,1,0,1,0,0,0
9338,2020-06-24 12:45,1230004401,2,5,603.47,1,0,1,0,1,0,0,0
9340,2020-06-24 13:20,1030011501,1,2,520.0173,0,0,0,0,1,0,0,0
9340,2020-06-24 13:20,1030011501,1,2,520.0173,0,0,0,0,1,0,0,0
9340,2020-06-24 13:20,1030011501,1,2,520.0173,0,0,0,0,1,0,0,0
9340,2020-06-24 13:20,1030011501,1,2,520.0173,0,0,0,0,1,0,0,0
9344,2020-06-24 13:30,1120000702,2,1,196.7942,0,0,0,0,1,0,0,0
9344,2020-06-24 13:30,1120000702,2,1,196.7942,0,0,0,0,1,0,0,0
9344,2020-06-24 13:30,1120000702,2,1,196.7942,0,0,0,0,1,0,0,0
9348,2020-06-24 13:40,1240021400,1,3,107.9532,0,0,0,0,0,0,0,0
9348,2020-06-24 13:40,1240021400,1,3,107.9532,0,0,0,0,0,0,0,0
9350,2020-06-24 14:10,1010000701,2,0,423.0783,1,0,1,1,1,0,0,0
9352,2020-06-24 14:30,1030005002,1,0,149.2129,0,0,1,0,1,0,0,0
9354,2020-06-24 14:40,1220320700,0,4,64.7185,0,0,0,0,0,0,0,0
9356,2020-06-24 15:20,1130042000,0,3,170.761,0,0,1,1,1,0,1,0
9356,2020-06-24 15:20,1130042000,0,3,170.761,0,0,1,1,1,0,1,0
9358,2020-06-24 15:25,1040039600,0,1,44.736,1,0,0,0,0,0,0,0
9358,2020-06-24 15:25,1040039600,0,1,44.736,1,0,0,0,0,0,0,0
9358,2020-06-24 15:25,1040039600,0,1,44.736,1,0,0,0,0,0,0,0
9362,2020-06-24 15:45,1060027000,3,5,1211.5916,0,0,1,1,1,0,1,0
9362,2020-06-24 15:45,1060027000,3,5,1211.5916,0,0,1,1,1,0,1,0
9364,2020-06-24 15:55,1180062200,0,3,259.8532,1,1,0,1,0,0,0,0
9364,2020-06-24 15:55,1180062200,0,3,259.8532,1,1,0,1,0,0,0,0
9366,2020-06-24 16:10,1230051700,3,1,137.487,0,0,0,0,0,0,0,0
9366,2020-06-24 16:10,1230051700,3,1,137.487,0,0,0,0,0,0,0,0
9368,2020-06-24 16:35,1090028200,1,3,142.5708,0,0,1,0,0,0,1,0
9368,2020-06-24 16:35,1090028200,1,3,142.5708,0,0,1,0,0,0,1,0
9370,2020-06-24 16:50,1180087800,0,0,135.714,0,0,1,1,1,0,1,0
9372,2020-06-24 17:25,1130017103,0,3,174.5086,0,0,0,0,1,0,0,0
9372,2020-06-24 17:25,1130017103,0,3,174.5086,0,0,0,0,1,0,0,0
9376,2020-06-24 17:30,1160007910,0,3,187.7636,0,0,0,0,0,0,0,0
9378,2020-06-24 17:45,1220013303,3,2,49.5342,0,0,1,1,0,0,1,0
9380,2020-06-24 17:50,1230012603,1,0,48.2069,0,0,1,0,0,0,1,0
9380,2020-06-24 17:50,1230012603,1,0,48.2069,0,0,1,0,0,0,1,0
9382,2020-06-24 18:10,1040028600,0,3,273.3617,0,0,0,0,0,0,0,0
9384,2020-06-24 18:35,1180133601,1,2,283.3987486,0,0,1,1,1,0,1,0
9384,2020-06-24 18:35,1180133601,1,2,283.3987486,0,0,1,1,1,0,1,0
9388,2020-06-24 18:40,1110014400,0,3,497.4236,1,0,1,1,1,0,1,0
9388,2020-06-24 18:40,1110014400,0,3,497.4236,1,0,1,1,1,0,1,0
9390,2020-06-24 18:50,1140280201,1,1,1153.698527,0,0,1,1,1,1,1,0
9392,2020-06-24 18:55,1030020301,0,1,40.8887,0,0,0,0,0,0,0,0
9392,2020-06-24 18:55,1030020301,0,1,40.8887,0,0,0,0,0,0,0,0
9394,2020-06-24 19:00,1070056100,0,4,199.4919,0,0,0,0,0,0,0,0
9396,2020-06-24 19:45,1110018800,0,0,110.1612,0,0,0,1,0,0,0,0
9396,2020-06-24 19:45,1110018800,0,0,110.1612,0,0,0,1,0,0,0,0
9398,2020-06-24 20:10,1110040000,1,3,105.2078,0,0,0,0,0,0,0,0
9398,2020-06-24 20:10,1110040000,1,3,105.2078,0,0,0,0,0,0,0,0
9402,2020-06-24 20:15,1190006903,2,1,200.5423,0,0,1,0,0,0,0,0
9402,2020-06-24 20:15,1190006903,2,1,200.5423,0,0,1,0,0,0,0,0
9402,2020-06-24 20:15,1190006903,2,1,200.5423,0,0,1,0,0,0,0,0
9406,2020-06-24 20:30,1180121700,0,3,325.8432,1,0,0,0,0,0,1,0
9408,2020-06-24 20:50,1050054600,0,2,88.4843,0,0,1,0,0,0,1,0
9410,2020-06-24 21:30,1040013203,0,1,34.6161,0,0,0,0,0,0,0,0
9412,2020-06-25 5:35,1000009800,1,3,71.8837,0,0,1,0,0,0,1,0
9412,2020-06-25 5:35,1000009800,1,3,71.8837,0,0,1,0,0,0,1,0
9414,2020-06-25 7:25,1020018700,1,1,123.1035,1,0,1,0,0,0,0,0
9414,2020-06-25 7:25,1020018700,1,1,123.1035,1,0,1,0,0,0,0,0
9414,2020-06-25 7:25,1020018700,1,1,123.1035,1,0,1,0,0,0,0,0
9418,2020-06-25 7:35,1240038700,0,0,157.0226,1,0,1,0,1,0,0,0
9418,2020-06-25 7:35,1240038700,0,0,157.0226,1,0,1,0,1,0,0,0
9420,2020-06-25 7:40,1170009301,3,1,109.5694,0,0,0,0,1,0,1,0
9420,2020-06-25 7:40,1170009301,3,1,109.5694,0,0,0,0,1,0,1,0
9422,2020-06-25 8:00,1050050400,0,3,102.355,0,0,1,0,0,0,0,0
9422,2020-06-25 8:00,1050050400,0,3,102.355,0,0,1,0,0,0,0,0
9424,2020-06-25 8:50,1160055700,1,5,530.1731,0,0,0,0,0,0,0,0
9424,2020-06-25 8:50,1160055700,1,5,530.1731,0,0,0,0,0,0,0,0
9426,2020-06-25 9:05,1110039400,1,1,528.8377,1,0,0,1,0,1,0,0
9428,2020-06-25 9:35,1110041401,1,1,499.3275,0,0,1,1,1,0,1,0
9433,2020-06-25 10:00,1130001712,2,1,138.1408,0,0,1,0,1,0,0,0
9433,2020-06-25 10:00,1130001712,2,1,138.1408,0,0,1,0,1,0,0,0
9435,2020-06-25 10:45,1120013301,3,1,269.3511,0,0,1,0,1,0,1,0
9437,2020-06-25 11:40,1100005703,3,1,51.7275,0,0,0,0,0,0,0,0
9439,2020-06-25 12:25,1070005902,0,3,104.4047,1,0,1,1,1,0,1,0
9439,2020-06-25 12:25,1070005902,0,3,104.4047,1,0,1,1,1,0,1,0
9441,2020-06-25 13:05,1150110100,0,0,231.6547,0,0,0,0,0,0,0,0
9441,2020-06-25 13:05,1150110100,0,0,231.6547,0,0,0,0,0,0,0,0
9443,2020-06-25 13:10,1140077400,0,3,132.3316,0,0,0,0,0,1,1,0
9443,2020-06-25 13:10,1140077400,0,3,132.3316,0,0,0,0,0,1,1,0
9445,2020-06-25 13:45,1010052700,2,1,54.8983,1,0,0,0,0,0,0,0
9447,2020-06-25 14:20,1130036500,2,8,194.5305,0,0,0,0,0,0,0,0
9447,2020-06-25 14:20,1130036500,2,8,194.5305,0,0,0,0,0,0,0,0
9449,2020-06-25 14:50,1150001004,2,1,33.6687,0,0,0,0,0,0,0,0
9449,2020-06-25 14:50,1150001004,2,1,33.6687,0,0,0,0,0,0,0,0
9451,2020-06-25 15:05,1090035500,0,3,273.6082,0,0,1,0,0,1,1,0
9453,2020-06-25 15:10,1030015103,1,1,138.0961,0,0,1,0,1,0,1,0
9453,2020-06-25 15:10,1030015103,1,1,138.0961,0,0,1,0,1,0,1,0
9455,2020-06-25 15:35,1200001603,2,1,378.7968,1,0,1,1,0,0,0,0
9457,2020-06-25 15:40,1150099200,0,3,55.5683,0,0,0,0,0,0,0,0
9457,2020-06-25 15:40,1150099200,0,3,55.5683,0,0,0,0,0,0,0,0
9457,2020-06-25 15:40,1150099200,0,3,55.5683,0,0,0,0,0,0,0,0
9457,2020-06-25 15:40,1150099200,0,3,55.5683,0,0,0,0,0,0,0,0
9461,2020-06-25 16:30,1140009800,0,3,375.9876,0,0,1,1,1,0,1,0
9461,2020-06-25 16:30,1140009800,0,3,375.9876,0,0,1,1,1,0,1,0
9463,2020-06-25 17:15,1210014302,2,1,84.1968,0,0,0,0,0,0,0,0
9465,2020-06-25 17:30,1190051101,0,1,218.1264186,0,0,1,0,0,0,1,0
9467,2020-06-25 18:35,1020022901,1,1,218.3093,0,0,0,0,0,0,0,0
9469,2020-06-25 18:55,1150089800,0,4,648.6871,1,0,1,1,1,0,1,0
9471,2020-06-25 19:40,1160016604,3,2,94.3234,0,0,1,0,0,0,1,0
9473,2020-06-25 20:20,1160000100,3,1,164.6134,0,0,0,0,0,0,0,0
9473,2020-06-25 20:20,1160000100,3,1,164.6134,0,0,0,0,0,0,0,0
9475,2020-06-25 21:00,1130026705,1,1,350.1751,0,0,1,0,1,0,1,0
9475,2020-06-25 21:00,1130026705,1,1,350.1751,0,0,1,0,1,0,1,0
9479,2020-06-26 6:10,1140016105,3,1,74.3195,0,0,1,0,0,0,0,0
9479,2020-06-26 6:10,1140016105,3,1,74.3195,0,0,1,0,0,0,0,0
9481,2020-06-26 6:20,1120028700,0,4,26.5034,0,0,0,0,0,0,0,0
9483,2020-06-26 8:45,1230425504,1,3,166.0295,0,1,1,0,1,0,0,0
9485,2020-06-26 8:50,1070019600,1,1,455.2662,1,0,0,1,1,0,1,0
9485,2020-06-26 8:50,1070019600,1,1,455.2662,1,0,0,1,1,0,1,0
9487,2020-06-26 9:05,1220097900,0,3,369.4021,1,1,1,0,1,0,1,0
9487,2020-06-26 9:05,1220097900,0,3,369.4021,1,1,1,0,1,0,1,0
9487,2020-06-26 9:05,1220097900,0,3,369.4021,1,1,1,0,1,0,1,0
9493,2020-06-26 9:35,1190015900,0,4,866.2398,0,0,1,1,1,0,1,0
9495,2020-06-26 9:40,1230055800,0,3,168.427,0,0,1,0,1,0,1,0
9496,2020-06-26 10:10,1210033100,2,1,818.5799,0,0,0,0,0,0,0,0
9496,2020-06-26 10:10,1210033100,2,1,818.5799,0,0,0,0,0,0,0,0
9499,2020-06-26 10:15,1150072900,0,3,170.1788,0,0,1,0,0,1,0,0
9499,2020-06-26 10:15,1150072900,0,3,170.1788,0,0,1,0,0,1,0,0
9503,2020-06-26 10:25,1080012302,1,1,392.2736,0,0,1,1,1,0,1,0
9507,2020-06-26 11:10,1230020803,3,1,354.4262,1,0,1,1,1,1,1,0
9507,2020-06-26 11:10,1230020803,3,1,354.4262,1,0,1,1,1,1,1,0
9509,2020-06-26 11:45,1220026202,3,1,159.0929,0,0,1,0,1,0,0,0
9509,2020-06-26 11:45,1220026202,3,1,159.0929,0,0,1,0,1,0,0,0
9511,2020-06-26 12:50,1050051000,0,1,75.8273,0,0,1,0,0,0,0,0
9511,2020-06-26 12:50,1050051000,0,1,75.8273,0,0,1,0,0,0,0,0
9511,2020-06-26 12:50,1050051000,0,1,75.8273,0,0,1,0,0,0,0,0
9515,2020-06-26 14:00,1130053000,0,3,222.817,0,0,1,0,1,0,1,0
9517,2020-06-26 14:35,1240024500,0,3,391.6883,0,0,0,0,1,0,0,0
9517,2020-06-26 14:35,1240024500,0,3,391.6883,0,0,0,0,1,0,0,0
9519,2020-06-26 16:05,1190040900,0,2,60.4756,0,0,0,0,0,0,0,0
9519,2020-06-26 16:05,1190040900,0,2,60.4756,0,0,0,0,0,0,0,0
9521,2020-06-26 16:20,1190003002,3,1,108.5823,0,0,0,0,0,0,0,0
9521,2020-06-26 16:20,1190003002,3,1,108.5823,0,0,0,0,0,0,0,0
9523,2020-06-26 17:20,1240052600,1,3,332.9415,0,0,1,1,0,1,1,0
9523,2020-06-26 17:20,1240052600,1,3,332.9415,0,0,1,1,0,1,1,0
9525,2020-06-26 17:30,1220012501,2,2,398.6424,0,0,1,0,1,0,1,0
9525,2020-06-26 17:30,1220012501,2,2,398.6424,0,0,1,0,1,0,1,0
9527,2020-06-26 17:50,1120010505,3,1,174.3841,0,0,0,1,1,0,1,0
9529,2020-06-26 18:00,1090042000,0,3,114.4611,0,0,1,0,0,1,0,0
9531,2020-06-26 19:15,1200037800,0,1,138.5095,1,0,1,0,1,0,0,0
9531,2020-06-26 19:15,1200037800,0,1,138.5095,1,0,1,0,1,0,0,0
9534,2020-06-26 20:05,1220086601,0,3,81.3857,1,0,1,0,1,0,0,0
9536,2020-06-26 20:20,1060060500,0,3,115.9758,0,0,1,0,0,0,0,0
9538,2020-06-26 20:30,1220077500,0,3,264.7721,1,0,1,0,1,0,1,0
9538,2020-06-26 20:30,1220077500,0,3,264.7721,1,0,1,0,1,0,1,0
9540,2020-06-26 20:35,1010011802,3,1,103.6747,0,0,1,0,0,0,0,0
9540,2020-06-26 20:35,1010011802,3,1,103.6747,0,0,1,0,0,0,0,0
9542,2020-06-26 20:40,1090000101,1,1,181.7445,0,0,1,0,0,0,1,0
9542,2020-06-26 20:40,1090000101,1,1,181.7445,0,0,1,0,0,0,1,0
9544,2020-06-26 21:25,1150011604,0,3,307.745,1,0,0,1,1,0,0,0
9544,2020-06-26 21:25,1150011604,0,3,307.745,1,0,0,1,1,0,0,0
9546,2020-06-26 21:30,1060013200,1,1,199.6703,0,0,0,0,0,0,1,0
9548,2020-06-26 21:35,1040010402,3,1,78.1491,0,0,0,0,0,0,1,0
9550,2020-06-26 21:45,1010020402,0,3,69.3582,0,0,0,0,0,0,0,0
9550,2020-06-26 21:45,1010020402,0,3,69.3582,0,0,0,0,0,0,0,0
9556,2020-06-27 9:45,1150016603,4,1,285.2145,0,0,0,0,0,1,0,0
9556,2020-06-27 9:45,1150016603,4,1,285.2145,0,0,0,0,0,1,0,0
9558,2020-06-27 10:00,1060005602,1,8,624.6062,0,0,1,0,0,0,0,0
9558,2020-06-27 10:00,1060005602,1,8,624.6062,0,0,1,0,0,0,0,0
9560,2020-06-27 10:05,1220101900,0,3,871.7172,1,0,1,0,1,1,1,0
9562,2020-06-27 10:10,1150020501,1,1,183.4016,0,0,1,0,1,0,0,0
9564,2020-06-27 10:15,1220025903,1,2,90.4916,0,0,1,0,1,0,0,0
9564,2020-06-27 10:15,1220025903,1,2,90.4916,0,0,1,0,1,0,0,0
9568,2020-06-27 11:15,1200036900,0,1,158.6671,1,0,1,0,0,0,1,0
9570,2020-06-27 11:20,1140284101,1,3,68.23225502,0,0,0,0,1,0,0,0
9572,2020-06-27 11:55,1100014101,1,3,375.5351,0,1,1,1,0,1,1,0
9574,2020-06-27 12:20,1240017400,0,0,311.403,1,0,1,1,0,0,1,0
9574,2020-06-27 12:20,1240017400,0,0,311.403,1,0,1,1,0,0,1,0
9576,2020-06-27 12:50,1020009805,3,1,360.3789,1,0,1,0,1,0,1,0
9576,2020-06-27 12:50,1020009805,3,1,360.3789,1,0,1,0,1,0,1,0
9578,2020-06-27 12:55,1050049802,0,0,253.2434,0,0,0,0,0,0,0,0
9578,2020-06-27 12:55,1050049802,0,0,253.2434,0,0,0,0,0,0,0,0
9578,2020-06-27 12:55,1050049802,0,0,253.2434,0,0,0,0,0,0,0,0
9582,2020-06-27 14:30,1180017801,1,1,213.3791,0,0,1,0,0,0,0,0
9582,2020-06-27 14:30,1180017801,1,1,213.3791,0,0,1,0,0,0,0,0
9584,2020-06-27 14:40,1060021002,1,3,120.9194,0,0,0,0,0,1,0,0
9586,2020-06-27 14:45,1120001002,2,2,355.1301,0,0,1,0,1,0,1,0
9588,2020-06-27 15:05,1080001402,0,3,141.9824,0,0,1,0,1,0,0,0
9588,2020-06-27 15:05,1080001402,0,3,141.9824,0,0,1,0,1,0,0,0
9590,2020-06-27 15:10,1220014000,1,2,146.1607,0,0,0,0,0,0,0,0
9590,2020-06-27 15:10,1220014000,1,2,146.1607,0,0,0,0,0,0,0,0
9592,2020-06-27 15:25,1140002005,3,1,222.625,0,0,1,1,1,0,1,0
9592,2020-06-27 15:25,1140002005,3,1,222.625,0,0,1,1,1,0,1,0
9592,2020-06-27 15:25,1140002005,3,1,222.625,0,0,1,1,1,0,1,0
9592,2020-06-27 15:25,1140002005,3,1,222.625,0,0,1,1,1,0,1,0
9596,2020-06-27 15:40,1170007802,1,0,257.0025,1,0,1,0,1,0,1,0
9598,2020-06-27 15:45,1010025900,1,1,325.2263,0,0,0,0,1,0,0,0
9600,2020-06-27 16:35,1050055500,0,3,130.471,0,0,0,0,1,0,0,0
9600,2020-06-27 16:35,1050055500,0,3,130.471,0,0,0,0,1,0,0,0
9604,2020-06-27 16:55,1080016200,0,4,141.2748,0,0,0,0,0,0,0,0
9606,2020-06-27 17:05,1210030306,1,2,77.3377,0,0,1,0,0,0,0,0
9608,2020-06-27 18:00,1220006724,3,2,51.6203,0,0,0,0,0,0,0,0
9610,2020-06-27 18:20,1100029005,0,0,233.0947,0,0,0,0,0,0,0,0
9610,2020-06-27 18:20,1100029005,0,0,233.0947,0,0,0,0,0,0,0,0
9612,2020-06-27 18:55,1210013503,2,2,187.1559,0,1,0,0,1,0,0,0
9614,2020-06-27 19:25,1170009902,1,0,158.0089,1,0,1,0,1,0,1,0
9614,2020-06-27 19:25,1170009902,1,0,158.0089,1,0,1,0,1,0,1,0
9616,2020-06-27 21:15,1230031102,4,1,501.9742,0,0,0,0,0,0,0,0
9618,2020-06-28 7:20,1240047900,0,3,219.022,0,0,1,0,1,0,1,0
9620,2020-06-28 8:20,1220028903,2,1,169.1503,0,0,0,0,1,0,1,0
9620,2020-06-28 8:20,1220028903,2,1,169.1503,0,0,0,0,1,0,1,0
9620,2020-06-28 8:20,1220028903,2,1,169.1503,0,0,0,0,1,0,1,0
9624,2020-06-28 9:05,1200006000,2,1,1138.9208,1,0,1,1,1,0,1,0
9624,2020-06-28 9:05,1200006000,2,1,1138.9208,1,0,1,1,1,0,1,0
9624,2020-06-28 9:05,1200006000,2,1,1138.9208,1,0,1,1,1,0,1,0
9624,2020-06-28 9:05,1200006000,2,1,1138.9208,1,0,1,1,1,0,1,0
9628,2020-06-28 9:10,1160088700,1,1,358.4278,0,0,0,1,0,0,0,0
9628,2020-06-28 9:10,1160088700,1,1,358.4278,0,0,0,1,0,0,0,0
9630,2020-06-28 9:20,1030012002,0,0,356.4477,0,0,1,0,1,0,1,0
9632,2020-06-28 9:40,1230014102,0,0,800.5186,1,1,1,1,1,1,1,0
9636,2020-06-28 9:55,1030002002,3,5,2481.2506,0,0,1,0,1,0,1,0
9638,2020-06-28 10:30,1230004402,2,5,328.4441,0,0,0,0,0,0,0,0
9638,2020-06-28 10:30,1230004402,2,5,328.4441,0,0,0,0,0,0,0,0
9642,2020-06-28 10:45,1200042500,0,4,81.9652,0,0,0,0,0,0,0,0
9644,2020-06-28 10:55,1130002302,2,5,499.3242,0,0,0,0,0,0,0,0
9646,2020-06-28 12:00,1150042602,0,1,60.656,0,0,0,1,0,0,0,0
9648,2020-06-28 12:30,1100068600,0,3,86.6509,0,1,1,0,0,0,0,0
9648,2020-06-28 12:30,1100068600,0,3,86.6509,0,1,1,0,0,0,0,0
9648,2020-06-28 12:30,1100068600,0,3,86.6509,0,1,1,0,0,0,0,0
9654,2020-06-28 13:15,1230442501,3,1,387.9346004,0,0,1,1,0,0,0,0
9654,2020-06-28 13:15,1230442501,3,1,387.9346004,0,0,1,1,0,0,0,0
9658,2020-06-28 13:25,1220109100,0,0,42.7982,0,0,0,0,0,0,0,0
9662,2020-06-28 13:55,1230012001,3,1,276.2907,0,0,1,0,0,1,1,0
9664,2020-06-28 14:05,1240008001,1,0,68.5616,1,0,0,0,0,0,1,0
9664,2020-06-28 14:05,1240008001,1,0,68.5616,1,0,0,0,0,0,1,0
9666,2020-06-28 14:30,1180033301,2,1,215.4292,0,0,0,0,1,0,1,0
9666,2020-06-28 14:30,1180033301,2,1,215.4292,0,0,0,0,1,0,1,0
9670,2020-06-28 15:05,1040044701,3,1,103.7597172,1,1,0,0,0,0,0,0
9672,2020-06-28 15:40,1240056102,1,3,190.6293,0,1,1,1,0,0,0,0
9674,2020-06-28 16:15,1170005900,1,0,428.8127,1,0,1,1,1,0,1,0
9674,2020-06-28 16:15,1170005900,1,0,428.8127,1,0,1,1,1,0,1,0
9676,2020-06-28 16:25,1150013802,1,3,283.4232,0,1,1,1,1,0,1,0
9678,2020-06-28 17:05,1150429400,3,1,103.2795,0,0,1,0,0,0,1,0
9678,2020-06-28 17:05,1150429400,3,1,103.2795,0,0,1,0,0,0,1,0
9680,2020-06-28 17:30,1100000502,3,5,975.1275,0,0,1,1,1,1,1,0
9680,2020-06-28 17:30,1100000502,3,5,975.1275,0,0,1,1,1,1,1,0
9684,2020-06-28 19:40,1190017000,0,4,367.3727,0,0,1,1,0,0,1,0
9686,2020-06-28 21:45,1130011300,1,0,223.9725,0,0,1,0,1,0,1,0
9686,2020-06-28 21:45,1130011300,1,0,223.9725,0,0,1,0,1,0,1,0
9688,2020-06-29 6:15,1230033202,2,1,409.5742,0,0,1,0,0,1,0,0
9688,2020-06-29 6:15,1230033202,2,1,409.5742,0,0,1,0,0,1,0,0
9690,2020-06-29 7:25,1050060301,0,3,103.005974,0,0,0,0,0,0,1,0
9694,2020-06-29 8:40,1130022204,1,1,115.9272,0,0,0,0,0,0,0,0
9694,2020-06-29 8:40,1130022204,1,1,115.9272,0,0,0,0,0,0,0,0
9694,2020-06-29 8:40,1130022204,1,1,115.9272,0,0,0,0,0,0,0,0
9694,2020-06-29 8:40,1130022204,1,1,115.9272,0,0,0,0,0,0,0,0
9698,2020-06-29 8:55,1120006203,1,2,494.3994,0,0,1,1,1,0,1,0
9698,2020-06-29 8:55,1120006203,1,2,494.3994,0,0,1,1,1,0,1,0
9700,2020-06-29 9:05,1120010401,1,1,378.4293,0,0,1,0,1,0,0,0
9700,2020-06-29 9:05,1120010401,1,1,378.4293,0,0,1,0,1,0,0,0
9700,2020-06-29 9:05,1120010401,1,1,378.4293,0,0,1,0,1,0,0,0
9700,2020-06-29 9:05,1120010401,1,1,378.4293,0,0,1,0,1,0,0,0
9706,2020-06-29 9:10,1180086000,1,1,375.8559,1,0,0,0,1,1,0,0
9706,2020-06-29 9:10,1180086000,1,1,375.8559,1,0,0,0,1,1,0,0
9706,2020-06-29 9:10,1180086000,1,1,375.8559,1,0,0,0,1,1,0,0
9710,2020-06-29 10:20,1220070800,0,3,101.268,0,0,1,0,1,0,1,0
9711,2020-06-29 10:25,1210179001,1,2,44.63867148,0,0,0,0,0,0,0,0
9713,2020-06-29 10:35,1220323700,0,0,209.8352,1,0,1,0,0,0,0,0
9715,2020-06-29 10:40,1100062100,1,5,444.7036,0,0,0,0,0,0,0,0
9716,2020-06-29 11:00,1210016701,3,1,221.708,0,0,1,0,1,0,1,0
9717,2020-06-29 11:05,1070056700,0,2,445.0893,1,0,1,1,0,0,1,0
9719,2020-06-29 11:15,1070028100,0,3,152.2178,0,0,0,0,1,0,0,0
9719,2020-06-29 11:15,1070028100,0,3,152.2178,0,0,0,0,1,0,0,0
9721,2020-06-29 11:20,1040028600,0,3,273.3617,0,0,0,0,0,0,0,0
9721,2020-06-29 11:20,1040028600,0,3,273.3617,0,0,0,0,0,0,0,0
9723,2020-06-29 11:45,1200001606,1,1,260.7598,0,0,0,0,1,0,1,0
9723,2020-06-29 11:45,1200001606,1,1,260.7598,0,0,0,0,1,0,1,0
9723,2020-06-29 11:45,1200001606,1,1,260.7598,0,0,0,0,1,0,1,0
9723,2020-06-29 11:45,1200001606,1,1,260.7598,0,0,0,0,1,0,1,0
9727,2020-06-29 12:40,1160071500,1,3,100.0397,0,0,0,0,1,0,1,0
9729,2020-06-29 13:10,1220037700,0,2,167.7489,1,0,0,0,0,0,0,0
9729,2020-06-29 13:10,1220037700,0,2,167.7489,1,0,0,0,0,0,0,0
9733,2020-06-29 14:00,1020022701,3,1,133.4075,0,0,0,0,0,0,0,0
9733,2020-06-29 14:00,1020022701,3,1,133.4075,0,0,0,0,0,0,0,0
9735,2020-06-29 14:15,1030031800,0,3,191.5883,0,0,1,1,1,0,1,0
9735,2020-06-29 14:15,1030031800,0,3,191.5883,0,0,1,1,1,0,1,0
9739,2020-06-29 15:05,1150017700,0,3,270.5176,1,0,1,0,1,0,1,0
9739,2020-06-29 15:05,1150017700,0,3,270.5176,1,0,1,0,1,0,1,0
9741,2020-06-29 15:15,1030013601,1,0,1163.2354,0,0,1,1,1,1,1,0
9741,2020-06-29 15:15,1030013601,1,0,1163.2354,0,0,1,1,1,1,1,0
9745,2020-06-29 15:35,1040004403,4,1,227.4351,1,0,1,0,1,0,1,0
9745,2020-06-29 15:35,1040004403,4,1,227.4351,1,0,1,0,1,0,1,0
9745,2020-06-29 15:35,1040004403,4,1,227.4351,1,0,1,0,1,0,1,0
9745,2020-06-29 15:35,1040004403,4,1,227.4351,1,0,1,0,1,0,1,0
9749,2020-06-29 15:40,1060042200,1,3,119.0217,0,0,0,0,0,0,0,0
9749,2020-06-29 15:40,1060042200,1,3,119.0217,0,0,0,0,0,0,0,0
9751,2020-06-29 15:50,1240000803,2,1,137.7966,0,0,1,0,0,0,0,0
9751,2020-06-29 15:50,1240000803,2,1,137.7966,0,0,1,0,0,0,0,0
